# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9101,188,64,1906,2792,229,38,7,21,32,860,1
1,9109,188,64,1907,2792,276,86,10,18,35,912,1
1,9152,190,64,1906,2795,291,79,6,21,53,865,0
1,9166,188,64,1908,2796,295,74,7,8,59,1031,0
1,9125,191,64,1907,2794,241,70,10,8,38,883,0
1,9119,192,64,1906,2793,232,66,37,21,51,866,1
1,9182,188,64,1908,2798,278,78,7,16,57,986,0
1,9310,193,65,1909,2806,272,65,3,16,34,964,3
1,9119,189,64,1906,2793,229,43,38,23,49,849,0
1,9253,197,64,1908,2802,281,77,7,7,39,870,7
1,9279,189,64,1907,2803,261,58,6,21,48,848,7
1,9113,188,64,1908,2794,314,61,7,21,41,840,0
1,9272,194,65,1909,2803,251,60,7,8,43,893,7
1,9245,192,64,1907,2802,274,67,7,8,27,882,4
1,9152,190,64,1906,2795,241,58,7,21,38,861,0
1,9125,192,64,1907,2794,240,62,11,8,50,850,0
1,9302,196,64,1908,2806,258,58,7,7,32,834,7
1,9247,192,64,1907,2801,285,66,27,15,53,883,9
1,9271,195,64,1908,2803,249,61,7,8,49,1019,7
1,9109,191,64,1907,2793,234,58,7,21,83,910,1
